id	document	label
5811287	한국영화 특유의 억지감동도 없고 잔잔하고현실적이라 더 좋았다	1
2473801	간만에 실컷 웃었다~! 김수미님 좀 짱이신듯?^^	1
135585	ㅋㅋ	0
8131165	개봉당시 극장가서 봐서도 어처구니 없었다.전체적 분위기가 티라노 발톱 느낌이랄까.. 지루하고 안이한 작품..배우들이 아깝다..	0
4943935	감독의 사교력이 대단한가봐요. 이런 영화를 만들고도 상 탔을 땐.	0
8930843	완전 몰입해서 봤다.노출 얘기가 많아 별 기대를 안했는데 노출은 일부분일뿐이고 스토리가 재밌었다.조여정 연기 잘했다!!!	1
5002852	막장 영화의 모범 사례	0
8754714	어럈을때 아빠랑보던기억이 새록새록ㅎ악당이 마스크써서 변할때 무서워서 숨던기억이난다ㅋㅋ너무재밌어서 하루에도 몇번이나봤다!! 진짜 명작ㅠㅠ	1
10065101	홍진호가 지니어스게임 시즌1 1위한기념으로 1점드립니다.	0
9755165	너무 지루하고 재미없습니다.. 그시대적 배경들도 무지 따분함.. 시간 엄청 많으신분이나 러셀크로우 완젼빠이신분만 보시길..	0
3844405	최고의 컬트코메디 ㅋㅋㅋ	1
7558254	전작만도 못한 영화	0
8908320	점점 산으로 가는 드라마. 암도 생명이라는 유명한 명언을. 작가가 정신이상같다.	0
1840170	영화는 영 황이었고, 이상훈의 양아치 연기만큼은 최고였다	0
9152594	우에노주리도 좋고 일본사투리도 재밌었습니다.	1
7010433	어둠 속의 그레고리안 성가 완벽한 침묵이 내려앉은 수도원의 일상	1
6154133	거대한 구조는 어처구니 없는 목적달성으로ㅋ 마지막 한마디에 모든것이 이해될줄이야	1
9413475	야구시즌 끝나고 우연히 봤는데 참 답없는 영화였다. 이 영화 제작진들은 그야말로 무뇌충일 듯	0
8685804	배우들 연기나 줄거리나 다 그냥 개나 줘 버린 영화	0
6555082	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 재미 하나도 없다 진짜	0
9659823	귀 만져봐도 되요? 두근두근두근...	1
8942313	쏘우시리즈의 마지막 편.	1
5855226	허각 귀요미~~~	1
6175008	얘네들 한번만더 축구하면 세계가 멸망한다. ㅋㅋㅋㅋ	0
7940737	소설의 여운을 간직하고 싶어 정말 고민하다 이제본 영화. 나오코도 미도리도 레이코도 각자의 상실과 이유와 감정이 있는데 모든것을 섹스로만 연결지어 해결하려는 느낌만 드네요. 캐스팅도 전혀 생각과다르고ㅜ	0
2574127	내용도 좋고 배우들도 연기 잘했던걸로... 근데 시청률이 ㅠㅠ	1
9742638	스파이 키드의 어덜트 막장 폭력 무비. 재미, 감동, 교훈등 영화가 줄 수 있는 것들이 모두 다 빠져있다.	0
6123380	너무잼있었음	1
9807844	도대체 왜 평점이 저렇게 그지같은지 충분히 감동스럽고 코믹하고 재미없다 할 요소도없는데	1
3591948	웃음이 녹아든 진한여운이 있는 모처럼 보는 감동스토리네요!!담작품이 기대됩니다	1
7290459	이정재의 자연스럽고 멋진 연기 참 보기 좋다.	1
7087590	뻔했기에 좋았던 영화. 그리고 언제나 느끼는 거지만 다코타 패닝의 연기는 정말 최고.	1
7552940	원작 모르고본 입장에서 좋았음 평점 너무 심함....	1
1052314	아~ 전설의 번디가족. 다시 보고싶다.	1
7288099	왕가위 영화 감독 보는듯한 느낌	1
9554782	잘 된 영화이데 평점이 너무 낮구만. 평론가란 것들은 같잖은평을 써놓고 . 무자격자들. 월급이 아깝다. 나오미 와츠의 매력에 10점	1
4685014	전혀 옛날 영화 같지않고 행복하고 좋은 영화 참 잘 만들었네요.	1
2854924	공감도 안되고 맘에 드는 구석이 없다. 극장에서 이걸 봤으니...	0
9117808	한정된 공간에서 벌어지는, 최고의 스릴러 영화!	1
8940471	유덕화, 오천련, 모터사이클, 라스트씬... 홍콩느와르의 꽃!	1
6034406	낯부끄러운 영화 이건 뭐... 추석마다 개봉 좀 그만!	0
6092600	너무 어려운 작품인듯..	1
978293	본것이 많은만큼 따라한 것이 많은 영화 발전은 없다	0
10223586	평점보고 놀랐다...2시간 아까워 내 2시간.. 아무것도 안하고 잠만 자도 이거 본거 보단 낫겠다.. 그정도 였다내인생 최악의 영화	0
9421182	아름다운 동화이야기. 말 죽어서 슬펐어요...아무리 거짓말을 못한다지만..	1
6717501	지루하고 재미가 없음	0
8417053	여배우들이넘못생김....	0
8355243	뭐가 무서운지 모르겠다.. 마지막 녹음기는 뭐냐,, 감독은 반전영화를 본적이나 있는 사람인가.. 차라리 엄정화의 베스트셀러가 나을 듯,,	0
10015896	개봉후 보고 오늘 다시 본 영화 박쥐는 지금봐도 여전히 세련되고 기이하다 특히 배우들 연기력...평점이 5점대라니..	1
10273160	우리를위해싸운군인을기도해줍시다~^^나이영화봤어영 ㅠㅠ 넘슬퍼 실제로일어나서 더슬퍼..	1
8668315	조악함을 끊임없이 욕하면서도 끝까지 보게만드는 주술걸린 영화.	0
7355061	무간도는 홍콩영화중 명작임아주 진짜재밌음 평생소장해야지 여명 진짜잘생겼다 ㅠㅠㅠ	1
5478759	기대 이하다..	0
9874290	내가 이걸 4살때 봤는데 아직도 기억나;; 대명작	1
8019697	내주변을 정돈하고 천천히 하나하나 보자 그럼 하나하나가 다 기적이니까..	1
9227102	이런 분위기의 영화 너무좋다~ <내 아내의 모든 것>에 나오는 장성기라는 캐릭터가 안토니오를 모티프로 만들어진 것 같은 느낌을 받았다. 하지만, 우리나라판 제목이 마음에 안들긴 하지만 영화는 정말 좋았다.	1
6269393	진짜 장난치는 것도 아니고 발연기의 진수를 보여주는 고만 우는거여 웃는거여;;	0
8041452	정안가는 캐릭터들의 향연.	0
10107401	이영화가 망한이유는 어처구니없는 스토리가 아니라 발연기때문이었다.	0
7862848	토니죽지마ㅠㅠ..	1
6823208	많이 실망이고요. 우리의 전통 홍길동전이 이렇게 쓰레기 같이 밟힐줄이야..어머나..	0
6185064	요따위로 만들려면 필름이 아깝지 않나?	0
8609746	속편 안보고 재밌다고해서 봤습니다. 잔인할줄 몰라서 좀당황.. 특수대? 카리스마도 개성도 없고 속수무책으로 당할뿐이고요.. 재밌게봤다는 평이 도저히 납득안갑니다 지루해서 앞으로 돌려봤음 평점 너무 높은것같아서 깎으려고 1점줍니다 갠적으로 시간아까웠음	0
4007675	10점도 부족한 최고의 영화	1
6768590	머랄까... 음 좀 그래.. 다큐인데... 음.. 내용이 기대되지 않아.. 잘만들어야되는데	0
2674572	가장 즐거운 영화 중 하나였다. 음악, 춤, 스토리 정말 구하기 어렵다 ㅠ_ㅠ	1
3306949	최고다.	1
5224148	이거 괜찮은데? 보고나니 기분이 매우 좋아졌다~~	1
4675939	등급 위원회 사람들은 자기 아이들 데리고 가서 보긴 했나요? 성인 영화 입니다	0
8731379	1점도 아까운 영화. 관객 모독에 가까운 영화임.	0
8057809	답이없따 ~~ ㅠㅠ히11	0
9197731	은정진차역겹다 하...	0
8184953	이게 뭥미. 딱히 특별하지도 않고 이미 다 알고 있는 인간심리 묘사	0
10140019	남자랑 여자랑 사랑하는것 보다 이런 애뜻한 우정 이야기가 더 좋다.	1
6150533	여러모로 소름돋으면서봤다...	1
4039524	알파치노..	1
3411044	무협을 소오강호 이전과 이후로 나뉘게 해버린 대단한 작품...	1
647325	지루해요...간만에 시간내서 봤더니..억울..ㅡㅡ	0
10226729	내가 다 몸이 아픈기분.. 톰 아저씨 고생했어ㅠ재밌다	1
6209085	이건 무슨 하이틴 영화도 아니고..	0
3804783	장진영님 하늘나라에서 편히 쉬세요.	1
7948521	그래도 노무현씨만 할까요??ㅋㅋ	0
1810527	쯔무시는 과연 구원을 받았을까??	1
4126246	넘 재밌다........................................	1
276908	황신혜 가짜가슴 넘티남 그리고 여균동감독님은 쓰레기가 아니다	0
404119	1점도 아까움	0
8657419	빡센 스릴러였으면 좋았을텐데 아쉬운부분이 많은영화입니다 피아노곡이라도 진짜 좋아더라면ㅋㄱ	0
9134345	웃기고 감동적이에요! !	1
739777	정말 최악.. 절대로 돈내고 보지 말아야할 영화!	0
6376386	역시 평점 믿을게 못된다. 몰입도 102%	1
7788658	최고의 액션배우	1
5566946	30년이 지나도 그림체가 똑같냐..	0
9341160	겨울에 보기에 딱조은 영화~	1
8386392	조선시대에도 중2병은 있었다	0
1296907	"""단조롭단게 흠? """"테러""""영화를 단조롭게 풀어낸게 예술!"""	1
8621719	오디션을 안거치고 막찍은 영화같은 느낌은 나만 받는건가? 뭔가 약간의 범죄예방홍보영상 같은 느낌은 나만 받는건가? 열심히 영화 만든분들에게는 죄송한 이야기이지만...손발이 오그라드는 오버연기와 감정표현은 심히 유감스럽다.	0
6153698	쿵푸팬더 짝퉁. 심지어 남의껄 보고 만들었는데도 더 못만듬. 이래도 되는 거야?	0
9859616	어릴적에 딥블루씨라고 상어가 주연ㅇ인 영화있엇는데 잼있었는데..	1
8025259	도시락 안뺐길려고 도망치면서 먹는장면이 진짜 최고에요! ㅋ 감동도 있어서 이영화 정말 퀄리티도 높네요 근디 주인공이 불쌍한데 씩씩해서 .. ㅠ 평점 9점 투척~	1
5193985	진짜...감동적이게봣습니다.. 밑에있는분 그글 거슬리네요..치우죠	1
4213981	아 정말! 3D여서 손뻗으면 잡힐것 같아!! 하면서 미치게 좋아했는데. 챙피하지않아!!	1
7691765	처음부터 끝까지 이하나는 예뻣다.... 하지만 드라마는 1점	0
9493444	영화보면서 시간을 잊어버릴정도로 몰입도 최고다	1
628494	평점이 너무 높으므로 1만 준다...원래는 7정도^^	0
10238277	게이영화라고 달던가... 새로운 삶을 찾는다와 유작이라는 내역으로 보러갔다가 반도 못보고 나왔네요.	0
9356289	1990년대 치곤 퀄리티와 CG는 물론 연기까지 소름끼치게 완벽했다. 지금와서 CG썩었네, 뭐 이딴 영화가 있네 등 그런 얘기를 하는사람들은 100% 초딩인듯	1
8089071	티비에서 봤을때는 칼라영화던데...근데 진짜 명작이라긴 좀 그렇다 우리나라 현재 영화계가 얼마나 발전한건지 알 수 있었던 영화...	0
9330488	주인공들 너무귀여워요^^	1
9299479	포스터보고 지아이조떠오른거 나뿐이냐	0
6011823	캠프락,버레스크등 영향인가? 지루하고 잼없어..	0
9071670	정말 감동적이고 눈물도 얼리는 영화다. 중간에 2마리의 개들이죽어서 슬프다.ㅠㅠ 하지만 6마리나 살았다는 건 기적이다.정말 ..	1
8817997	꼽아도 봐라 너거가 욕해도 시청률은 올라가야지	1
514102	명작...ㅎㅎ;	1
7013517	지인의 지인이 만든 영화라서 욕은 못하겠구.ㅠ.ㅠ 전직하심이..	0
2060337	어이없다	0
8646640	와 오랜만에 정말 제대로 된 영화 봤네요. 근데 평점이 너무 낮은거 아닌가요!!	1
7670857	이건 또 뭐여 ㅋㅋㅋㅋ	0
6715139	무언가 슬프지만 가슴이 따뜻한 영화입니다. 어두운 현실이지만 밝은 풍경과 예쁜 마음을 가진 사람들을 볼 수 있어 좋습니다. 정으로 이어진 훈훈함 그리고 소박한 일상들이 아름답게 느껴집니다.	1
4925185	어릴 때 아빠 따라 처음으로 극장가서 본영화	1
8830157	전에 봤는데 별 내용없이 없어용	0
9811588	최고의 영화입니다.짱짱!!	1
5168622	못생긴사람들의 이야기	0
5874171	어릴땐 동양인이었는데 크니까 서양인이 됐네ㅋ	0
7541041	통속적이지만 미국적 느와르의 정석과 연출이 좋았다.	1
9429036	"""""""트라이앵글(2009_영국)""""만큼 보고나면 후유증이 심한 영화 ㄷㄷㄷ 배우들 연기도 훌륭했고, 1995년도에 제작됐지만 2014년도에 봐도 참신한 시나리오 작품이라는게 느껴진다."""	1
9436156	막판에 엄청 웃겨서 코미디인줄 알았음 ㅋㅋㅋㅋ폭포 같은데에서 여자가 우산으로 남자 밀려고 달려들다가남자가 옆으로 살짝 비켜서 여자가 떨어짐 ㅋㅋㅋ황당하게 죽더라..완전 코미디 영화 ㅋㅋ	0
6269777	재미없다는애들은 영화를 이해하긴햇나? 내용 맞물리는거보면 작가 ㅈㄴ천재같음	1
8959198	내 손발이 다 없어지는줄 알았네. 그래 미국이 최고다.최고. 저 1점은 이걸보느라 파냈던 코딱지들에게 바친다. 동네편의점 보안이 저거보단 낫겠다.ㅋ	0
8478585	차라리 제목만 드래곤볼이라 하고 새로운 이야기로 해서 새로운 캐릭터를 만들지...-_ -;;...	0
56820	재밌나여?	0
2950159	기대를 안하고 봐도 실망하는 영화.	0
4818988	감히국내최고라고 말할수있는영화.사사로운사건플롯을 흥미진진하게구성/섬세한연출력	1
9827199	이 영화 참... ㅡ,.ㅡ;	0
9783526	범학이 형 오랜만이네~~	0
8669754	요란한 짜깁기로 만든 황당한 촌극파티.	0
9187273	교훈과 로맨스를 동시에 갖춘 영화!!	1
5196279	영화 진짜 괜찮다. 꼭 게이영화가 아니라 해도 배를 잡고 웃게 만드는 요소들...	1
9816905	대실 해밋의 피의수확 + 서부극 셰인+하이눈	0
710410	우..최고다...지루하다는 사람들...그냥 액션,코미디나 보셩	1
9507023	완벽한 한 편의 두뇌 범죄	1
544253	최수종과유동근의형제애에너무감동받은드라마	1
3062133	나의감정을건드리지못했고 보는내내 지루했다.	0
5824657	정말 재미있습니다.	1
7400828	왜 이 영화가 8점대인지 이해가 안감.	0
6478548	OO놈들 괜찮구만 괜히 OO이네 잔인한장면 나와도 미국에선 15살이봐도 아무렇지도 않으니 괜찮다고생각하잔아 OO들이 액션만 생각하고 그속에 장면들 감동을 처못느끼네 장동건의 어색한연기 좀있지만 그래도 잘끝냇구만 OO것들이 영화욕하고 OO들이야	1
6751357	배경도 너무 예쁘고 무엇보다 달달해요~솔직히 첨엔 뻔하고유치한드라마일줄알았는데...그래도 가볍게 보면서 계속 미소가 나오더라구요 ㅋㅋ동해한테 빠져버렸어요 ㅠㅠ 연기잘하드만	1
9251049	코미디 영화지만 정말 재미있었다.. 캐릭터 들도 확실해서 좋았고	1
559457	연기력, 작품성, 내용 등이 돋보이지만 뒷마무리가 아쉬운.	1
10080404	강아지가 주인공임??	0
6298791	시즌2는별로..아무리사람이바뀌고PD가바뀌었다해도 전혀 신선함이없고 지루함..	0
3144380	영화를 보는 내내 입에서 욕이 나오려고 하던걸요/ 쓰레기	0
8105323	아.... 내용이 겁나 막장이네! 참고 끝까지 보려고해도 도저히 못볼것 같네!	0
5986268	진짜재밌어요^^~♥	1
5000891	좋은 영화다. 보고 있으면 90년대가 그리워지는 90년대 영화	1
3533733	심형래의 개그는 예나지금이나 한결같네 ㅎ	1
9501414	진짜재밋습니다~~bbbb	1
5430399	지송	0
4587284	별루 .	0
9553368	한마디로 요약하면 기 승 전 연애	0
9778545	비폭력과 폭력 사이의 딜레마.. 메세지는 남겠지만 영화로서는 그다지 기억에 남진 않을 듯..	0
8896298	개 재미 없음 감동 하나 없노	0
6050158	바티스타때문에본거지만 허접하고만	0
4345611	옆에서 보던 형 이거 정말 너무 심한거 아니냐고 그러더라, 정말 심하다 ㅠ	0
9044932	도데체 무슨생각하면 살아왔고 생활하기에 이딴 기괴하고 망측하고 엽기적인 영상만 쳐 만들어내는지 이새끼는 입는것부터 정신이 아주 많이 돈놈이라니까	0
9640847	독일경비대를 오토바이로 따돌릴 때의 장면 은 잊을수없다	1
7772905	순간 순간의 웃음 포인트를 잡아낼수 있다면 7점은 그냥 줄수 있지 않을까.. 슬랩스틱 코미디를 기대하고 본다면 웃긴 장면은 두세장면 밖에 되지 않는다. 나에게는 충분히 즐거웠던 영화 1점 주는 초딩들을 위해 10점 투척하고 감	1
9810020	아니 정재영이랑 최다니엘 썼잖아 근데 왜영화가 이모양 이꼴이냐 롯데시네마까지 가면서 기대하면서 본 영화인데	0
5971605	소재에 낚임	0
9841997	명품연기들과 좋은짜임 내가 본 한국 드라마중에 최고퀄리티인ㄷ듯	1
9962590	좋은 영화?! 같나요!?	1
7158177	최강의 액션영화.정지훈은 액션의 달인이다.	1
8920313	최고의영화! ..,,	0
8341042	시나리오에 아쉬움이 있기는 하지만 한하유가 너무 예뻐서 10점 줍니다.	1
6701404	가보자	0
4270354	한마디로 표현하자면 실망 그 자체.	0
5749383	맥 라이언이 벗는다.. 왜 그랬니..?	0
2144939	최악이다... 내용도 없고 연기도 별루고 재미도 없다...	0
3452430	왜놈들에게 아직도 회자되고 있는 조센징 표절의 대표작....아쪽팔려..	0
1630565	엄마, 아빠 모시고 봤다가 온 가족이 감동한 영화, 감동+재미!!!	1
9057763	진짜 영화가 어째이러냐 실망 실망 진짜 너무함	0
7026170	내용이 상투적이고 후반까지 가는데 지루함. 영화가 끝날 때까지도 감동은 오지 않았음. 드라마정도의 스토리	0
7511336	개쓰렉이 그자체, 벤 에플랙이 아깝다 ㅅㅂ	0
9515026	재밌게 봄 감동적이다 진짜	0
5052537	이영화만 없었더라면 전작은 레전드로 길이길이 남았을텐데.	0
7956260	라니스터는 반드시 빚을 갖는다	1
8327789	서극 점점안타까워진다. 쩝	0
3040762	한마디로 이영화는 3D입체영상을 즐기려는 관객들을 우롱하는 몹시 나쁜 영화이다	0
8983385	논란만큼 뜨거운 드라마. 아름답게 감상.	1
8583597	몇번을 봤는데 볼때마다 손에 땀이 흔근.. 명작이라고 생각함	1
5722703	소리만 넘 시끄러워요. 지루하고 별론데 그나마 캐릭터가 귀여워서 별 한개 반.	0
7593679	진짜다시생각해도기억에팍남는..ㅠㅠ꼭ㅊ천	1
7717763	OOOO 제대로 테스트안하고 무분별하게 방공 시청자 바보만들기 딱좋은 프로그램	0
9755189	이탈리아인줄알았는데 영국이네	1
9072278	이건 최고다.. 이 시리즈는 최고	1
7226113	눈물나다.	0
3262656	지독한 풍자안에 묻어나는 유쾌한웃음, 그의 영화문법에 무한한감동을 받다.	1
9925041	그저그럼10글자임.	0
9522852	내가 봤던 모든 영화 중 가장 많은 게 남았던 영화	1
9846874	완전 추천 영화입니다 영화사의 큰 획을 다시 긋는 영화입니다!!!	1
4678610	추억의 명작만화	1
2584641	졸라 지루하다	0
7892771	할아버지들.... 짠 해요~^^	1
7502046	재미있게 봤습니다 ㅎㅎ	1
6317278	내가 이걸 왜봤지?? 긴장감 조성은 괜춘한데 마지막 귀신은 또 뭐여	0
8852436	말초신경을 자극하는 막장드라마랑 진배없다. 드라마 수준 좀 높입시다. 작가는 좀더 노력하세! 짜임새가 많이 부족해...	0
7320054	마지막 편지가 참 좋다	1
24138	그냥 불교 선전 영화같다	0
9615749	에잉 쯧쯧 크리에이터로써 부끄러운줄 압시다	0
9986903	이건 시간 때우기용에도 못 미친다. 시간이 아깝다.	0
8057498	견자단의 엽문은 겸손까지 갖추고 무수히 많은 명언을 만들어내는 상상초월 완벽남.	1
9855587	시청 시 암 조심하세요.	1
525629	그냥 웃어주자 하하하	0
10006304	평점 오바가 심하네. 진짜 재미없다.	0
4614536	누가 이 영화에 평점을 1점따위밖에 안주냐. 이건 10점만점짜리 영화다.	1
10182972	졸려도 졸려도 너무 지루한 영화. 반전도 없고 시시하고 뻔한결말 지루한 전개..	0
454089	정말, 재밌었음; 아직도 생각남	1
2505298	많은 분들이 같이 봤으면 좋겠네요. 가슴 따뜻한 영화입니다.	1
10035547	이거 보면 범죄 랍니다. 글 내려주세요	0
4625532	누구나 결국엔 운다..아버지를 생각하면.	1
3687858	재밋네또봐야지 ㅋㅋㅋ!	1
9069145	한시간 보다가 지웠다. 사십평생 첨이다.	0
10226248	박하사탕의 제목이 인생들이 녹는 과정처럼 행복했던 순간이 언제였는지 또 돌아가고 싶었던 순간은 언제인지를 다시 생각해보는 영화,	1
1871374	관객을 유치원생으로 봐서 별것도아닌것을 세세하게 설명해준영화	0
4728023	7년전에 봤다면 ★4개 이상의 작품이나 ㅉㅉ	0
3347952	소재만 파격 내용과 배우들의 연기는 그야말로 어색어색어색...	0
7908227	끔찍하지만 매혹적인 지옥, 그 안의 피로 물들며 자라 괴물이 되어 원초적인 생명력을 뿜어대는 거주자들의 이야기. 그리고 이를 관객으로 하여금 끝까지 목도하게 만드는, 현란하며 생동감 넘치는 영화의 스타일. 완벽에 근접한 걸작.	1
6357024	왕,너무 감동적이다. 기억에 평생 남을 것 같아요. ^^	1
6487180	마지막 씬에서 향수뿌리는거 빵터짐 ㅋㅋ	0
8821668	영웅본색을 영웅본색이라 부르지 못하고, 무적자를 무적자라 부르지 못하고.	0
8070305	이건뭐.. 걍 OOOO 같은 영화. 의도는 좋았을지 몰라도 뭘 말하려는지도 모르겠고 결말은 저게 뭐람...왜 봤을까 후회되는 영화...	0
7447267	가족에 대한 사랑 앞에서는 어떠한 이념도 결국 초라해질 수 밖에 없음을 잘 보여주는 영화	1
4029835	평점에 거품이 많은듯...무지 지루하다	0
3600464	요시노가 오크라서 비추	0
5367937	진리의 유동근	1
8095617	연출이고 기획이고 뭣도 없는 영화	0
9734999	최악.10분보다가에잇하고끔돈4000원아깝다정말	0
8769357	전작의 신선하고 하드한 액션과 냉소적인 유머는 온데간데없고 오락가락하는 이야기와 캐릭터들의 성장 이야기는 유치해서 너무 한심스럽다. 전작의 기가 막힌 액션 시퀀스도 없고 카체이싱 CG는 돈이 부족했는지 부자연스럽다.	0
9356424	별로좋지 않았습니다....	0
9337315	10대때 봤을때는 별 감흥 없었는데 나이 먹고 다시 보니깐 되게 낭만적이고 재밌네	1
10170592	앞뒤내용 다 자르고 급전개에 허접한 그래픽	0
1070235	박력넘치는 스턴트 액션 평작이다!	1
7691208	굿입니당	1
8366109	좀비 영화중 제일 맘에 드는 작품.	1
3678550	이런 고자 영화를 봤나	0
6005856	어 봤는데 생긴게 맘이 안들어서 ㄷㄷ	0
7036955	감동적인 영화인듯...	1
2491019	오랜만에 따뜻한 웃음을 안겨준 영화..자극적이지 않은 즐거움..	1
7511602	진리와 평등이제	1
9937861	별로야..,,,,..	0
8736522	Com-한순간도 긴장을 늦출수 없는.. 세월이 지나도 명작은 명작.. 낯선곳에서는 낯선자를 조심하라.. 한성격하는 커트형님의 찌질 처절한 모습.. 목소리 좋은 월시아자씨는..넘 일찍 가셨네.. 아무것도 아닌 여주인공에 매력을 느끼는 이유는 뭘까..?	1
5994563	ㅋㅋ이영화 극장가서 봄......그후로 병맛영화보면 항상 뮤턴트가 아련하게 떠오름	0
9795654	어린시절의 크리스틴스튜어트를 볼 수있어서 좋았다. 귀여움~~재밌었음	1
8678531	디카프리오...bbb	1
8251637	소설판도 영화로나왔으면 좋겠다.	0
176292	별 0개는 없나;	0
6429917	아 솔직히...이건쫌아닌거같아요... 보고나서 기분더러운영화중 하나..ㅋ 별점하나도 아까움 걍 아예안주고싶음	0
9802929	지식인에 물어봐서 겨우 찾음. 어렷을때 보다가 펑펑울었엇다	1
1797920	킹콩다음으로 영화보다 졸아본경험 을 안겨준 영화인거다......	0
3775597	와...	1
1295410	왜 좋은배우들을 가지고...이렇게 만들었을까...하아..	0
8360975	태민과 나은 둘이 만든 신곡이거나샤이니와 에이핑크 둘 멤버들이 만든 신곡이 나왔으면 좋겠다.그리고 에이핑크 정은지와 샤이니 키의 데이트가 나왔으면 좋겠다.샤이니와 에이핑크 꼭 신곡 나왔으면 참 좋겠다. 아주 참 좋겠다.	1
7576405	결국 그렇고 그런 영화	0
4630830	잭 블랙.. 역시 쵝오!!!!!!	1
4188831	흡입력이 믿어지지 않을 정도로 정말 대단했던 드라마.그러나9.18은 좀 아닌것 같다.	0
2691884	어린 시절, 세상은 동화가 아니란 걸 가르쳐준 동화...	1
5065131	사빠다 ㅋㅋ	0
89332	정말 재미있게 보았습니다. 음악의 템포와 편집기술이 두드러진 작품이라 보	0
7780187	최초이건 아니건 중요하지 않다. 그들의 아름다운 도전과... 상업성에 반하지 않는 자세가 더 중요하다 생각한다...망상녀 당신이 증거가 없다고 하는 저들의 도전을 나는 믿는다. 아무나 오를 수 있는 산이라면 저들의 도전은 없었을 것이니까...	1
8513616	주군의 태양에서 한동안 푹 빠져살았다능~ㅋ	1
9643211	심심할때 보면 의외로 웃긴 영화	1
8205632	로버트 레드포드와 클린트 이스트우드 두분의 영화는 인생의 쌉싸름한 맛을 느끼게 해줍니다. 언제나. 스릴러와 드라마를 좋아하시는 분이라면 강추!	1
9569451	행복한 영화네요 .따듯하고 가족에 대한 사랑 좋으네요^^	1
6610286	재미 더럽게없다 보지마라!! 보고나면 후회한다.	0
5453588	많은 생각이 떠돌게 되는 영화...	1
7255819	동성애자 실태보고 http://news.donga.com/3/all/20070518/8443553/1어느 동성애자의 양심고백 http://www.christiantoday.co.kr/view.htm?id=242243	0
7877119	각양각색의 장르가 섞여 중독성을 불러일으키는드라마... 종영된지 7년지 지난 지금도 난 홍길동에서 벗어나지 못하고 있다. 혹독한겨울, 야외에서 몸사리지 않고 열연한 길동이와 이녹이, 활빈당식구들 멋쪄요! 와이어액션도! 길동이여,영원하라!!	1
2580799	나름 감동과 교훈이 있는 .............	0
1131579	멋집니다!! ^ㅇ^	1
10218960	브라이언 싱어가 완성하는 시리즈 역시 3편 빼고는 다 괜찮았어...	1
8042602	난 별로 잼 없었음....	0
5681559	개인적 공감이 글쎄?	0
10079803	오래전에 보고 울었는데.. 오늘 다시보고 또 울었네요 아.. 쩝...	1
149517	몽환한 분위기의 신비스런 기분을 주는 감동을 주는 슬픈 이야기	1
9797747	2000년대 초반으로 박제된 이 영화에서 우리는 그저 풍속학적인 가치나 찾아야 하는가? 아니다, 이런 끔찍한 재앙 속에서도 예술가의 자의식은 꿈틀거린다. 하지만 서투르고 게으른 태도와 접근방법은 모든 가능성을 똥통으로 몰아넣고 말았구나.	0
7287326	엄마가 초늑녁을 쓰고 유치한것만 나오네. 10점주기언 아까워	0
3843575	개성 없는 모방 일색의 유치하고 가벼운 오락물.	0
9921218	긴장감 쩌네요..7점정도 인데 평점이 낮아서 조금더 줍니다. 영화보기전에 아랫분들 평점,후기 보고서 반신반의 해서 보봤는데 후회는안합니다.	1
6234782	출연진과 제주도 풍경이 아깝다.	0
6571955	이건 그냥 쓰레기다.. 재미없어.. 2점부터 점수준것들 M창	0
10203949	정말 완전 짱최고였습니다	1
2666049	근데 코엔형제는 어디갔지	1
2595184	정말 신선하군요... 감동도 있고 여주인공도 이쁘고 ㅋ	1
3138659	영화는 잘몰라도.. ost는 정말정말 최고다~!!!!!!!!!!	1
9977561	내가 본 수많은 전쟁 영화중에 손가락으로 뽑을 정도의 기억이 남는 영화.. 전쟁에 대해 다시금 생각하게 하는 슬픈 영화.. 그리고 모든 배우들의 연기력이 정말 좋네요~	1
9951431	재미없다... 정말 너무 정석패턴대로 흘러가는데 ..재미없다.	0
10257864	집에서 영화다시보기세일하기에 100원주고 봤는데 딱 100원짜리다.	0
9985260	제목만큼 단단한 뚝심을 끌어올리지 못한 아쉬움	0
10246692	영화보면서 욕할라고 들어오기는 첨이다 정말 한마디로 추잡스럽다 영화가...더럽고 ...연산군이 저렇게 미친갱이였나? 좀 과하네	0
9971501	영화보고처음이자마지막으로눈물흘	1
235995	너무 뻔한거아닌가?? 별다섯개주는 애들정말 무뇌충??	0
2577650	이해가안되노	0
5578636	이거 dvd어디서구하나요?	1
5453890	최진실은 완전 얼짱에 몸짱에 매력짱이었다.	1
9155576	어느 하나 쓸데없는 장면이 없는 탄탄한 구성의 웰메이드 드라마, 본방사수 못하고 이제야 본게 안타깝다.	1
1972456	공포영화 맞니?	0
8090893	감독 죽는다...진짜....	0
8202781	내 인생 최고의 영화이자 드라마... 이 드라마를 보았던 고3 시절이 가장 행복했다	1
6335938	개구쟁이 스머프	1
2200934	bad	0
8125391	낸시 알렌 이쁘고 섹시하다	0
10102636	내인생 최고의 영화였음진짜 섬세한 감정표현과 마지막 팬텀의울음섞인 노래소리가 너무 감동적이었고돈주앙의 승리에서의 팬텀은 영화내 최고로 섹시하고환상적이었음....제라드 버틀러 짱짱맨♥♥♥♥	1
7117918	ㅎ	1
5648460	우리나라 국민도 함께 봐야 하는 감동의 영화 !	1
